0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
3.334229	12.081351
1.111674	16.174642
8.219090	1.763224
0.865952	17.047051
9.157238	0.935957
1.085034	10.424486
-2.150231	7.706822
0.875951	10.316895
0.757085	5.665436
-2.524503	8.195869
-4.972628	12.111283
-6.283478	7.669005
3.149865	0.894079
-9.317943	2.400323
-8.596443	4.726713
-9.250479	17.883146
1.642242	-0.940230
-9.127689	-5.880116
-19.280632	-3.132438
-9.730472	8.946765
-0.707707	-0.877347
-11.153742	-8.189408
-15.141392	-2.882636
-26.411781	-3.405981
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
4.648675	10.796085
15.183923	6.796553
0.796576	6.977352
27.600237	3.236192
6.552522	14.071174
13.938956	8.623761
10.546949	2.999756
6.017203	31.662063
4.711927	12.882234
2.815004	14.237855
3.129244	16.763010
15.242998	30.032888
4.413273	12.103834
2.197910	9.820541
4.183831	14.723275
13.893628	28.898018
1.083991	3.885654
0.206344	7.071229
1.939647	13.322822
15.125060	28.583629
0.248031	0.000000
0.151890	1.718590
-2.818085	6.204304
-2.630103	28.435380
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
2.494324	18.594056
9.036264	23.803228
1.835098	10.339610
13.080579	36.689898
11.686471	24.415099
9.460271	23.933041
15.240291	9.815010
18.800661	37.437097
9.839568	20.607077
7.702916	22.743176
8.397227	23.687449
18.537818	37.780955
6.919033	19.479270
4.579209	19.028364
3.461123	22.900899
19.124187	35.917167
4.865699	15.339424
-0.333981	15.685073
0.962291	19.424256
14.332890	34.925804
0.000000	2.938705
-3.296296	8.866009
-2.801876	16.968483
19.047985	33.049015
2.132941	0.532961
10.037110	0.006788
0.000000	0.000000
7.616034	27.979917
21.491679	15.779792
21.129342	29.904353
21.247493	15.518748
29.576908	42.429262
13.441516	28.241787
14.115685	31.005396
12.274129	26.607843
23.892075	41.507439
9.347582	26.878939
9.316272	26.616870
10.436460	27.453834
19.174742	41.438942
3.518211	16.536467
6.259064	21.271767
7.129496	23.126380
19.641638	38.370313
4.571739	3.301801
1.055401	15.449454
4.301905	18.492663
11.378263	35.498494
0.000000	1.213731
-0.131058	0.988358
1.271246	9.882871
17.874364	48.365924
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.493800	0.564884
-0.268509	0.000000
0.000000	0.000000
0.000000	-0.250000
0.000000	0.331589
0.000000	0.000000
0.406219	0.000000
0.000000	1.667500
-0.032307	0.283184
-0.743368	0.022895
-0.565105	0.586941
-1.921259	2.413978
0.661625	0.000000
0.000000	0.000000
0.000000	-0.170262
3.005116	-0.491615
0.383508	0.011412
0.000000	0.000000
0.000000	-2.049486
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.160591	1.067874
3.687641	0.187994
0.000000	0.822443
0.000000	3.785187
1.845898	0.220620
3.023572	0.123489
1.748400	0.210634
1.845749	12.628826
2.127841	0.023268
3.953586	0.063998
8.058440	0.092607
2.368789	17.158188
2.103679	0.000000
1.926047	0.000000
2.643077	0.265843
14.115676	0.029655
0.148935	0.000000
0.000000	0.207277
0.189997	0.583022
0.000000	1.175828
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
9.544754	0.089621
0.000000	6.752992
0.573417	0.000000
1.481029	16.210961
10.001496	2.055708
9.518115	1.753822
1.152594	3.283386
30.435437	7.587208
9.870454	1.865093
14.769131	2.237453
14.036876	1.840594
30.525762	9.322710
8.314002	0.844615
12.344877	1.252257
14.957871	3.501042
29.802833	11.642647
3.037323	0.401423
6.733120	1.165766
11.474987	1.853999
26.606473	9.507261
0.210386	0.000000
1.763227	0.474724
9.901335	2.324381
3.458418	16.736123
12.890354	2.363554
23.098369	5.168460
16.539820	3.702381
31.899393	23.300536
18.508803	3.304130
24.766441	4.562753
18.475278	3.752277
36.960774	23.434821
21.406885	6.271637
22.925497	7.514141
21.832947	4.043881
34.728730	22.282281
16.697732	1.665184
19.248988	3.524574
18.914639	5.388945
33.897433	22.290843
6.148284	0.746250
12.288606	0.580110
15.970971	1.245647
32.496807	20.801817
1.208235	0.232729
6.524238	0.664355
8.956973	0.993233
28.249839	14.494856
0.000000	0.000000
0.000000	0.818464
1.873042	0.460171
43.616631	22.939527
